ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
117317,8.735637454,8.10000809,8.826037972,10.35841727,-16.3285,3.276054013,-10.39543137,0.6356293638,-1.622779819,-1.532379301,27.16392934,9.063192239,0.6727294036,0.2519119889,0.1815594586,0.9681574332,0.8896904995,0.3534013437,0.006622858974,0.9520707075,1.002020404,0.138021,0.072762,-0.002462,-0.14211,3
117321,8.381135601,8.485854462,8.73767369,10.35462431,-15.8389,1.685960415,-10.05697666,-0.1047188614,-1.973488704,-1.616950615,28.51519861,181.4210864,0.2444132752,0.3120718124,0.577542505,0.9794002061,0.945611352,0.4215817882,0.05952544362,0.8244224531,0.9474995455,0.213414,0.163184,0.0013,-0.162214,3
117327,8.193820026,8.317166725,8.56088779,10.27052765,-15.7881,1.793023559,-10.0835031,-0.1233466991,-2.07670762,-1.709639855,24.3669109,113.2895618,0.3230999188,0.2850833972,0.4304992868,0.9622918235,0.9455525655,0.5750953419,-0.2136325232,0.8747558378,1.0298166,0.165627,0.141508,-0.00385,0.014335,3
117332,8.401307507,8.060805113,8.564635807,10.20636392,-15.8933,3.668225629,-10.40952385,0.3405023936,-1.80505641,-1.64172811,26.9121539,67.08995728,0.2876054945,0.3030355432,0.5004628154,0.4645193828,0.480139751,0.5876827645,0.5222895473,0.6962526143,0.7795865402,0.203872,0.16008,-0.038695,-0.144068,3
117347,8.286381185,8.471554229,8.689793022,10.04572683,-15.3255,2.264450446,-10.33818934,-0.1851730438,-1.759345644,-1.355933807,0.9090790467,13.34281231,0.5005078332,0.3028699608,0.3174736382,0.9588823475,0.7778475685,0.2563027088,-0.2041052823,0.8875449758,1.007413209,0.150131,0.16187,0.005441,0.008293,3
117414,8.346469669,7.439332694,8.397174384,9.670344703,-15.3644,2.61184409,-11.55048474,0.9071369749,-1.323875035,-1.27317032,5.683584372,14.23377813,0.6335394912,0.3271099647,0.2632661455,0.9896775741,0.90173933,0.2130392773,0.02571368475,1.015605509,1.02919058,0.116805,0.097408,0.004359,-0.199109,3
117422,8.203541258,7.764362966,8.338281011,9.676359708,-15.2467,3.834210041,-10.36394758,0.4391782917,-1.472818451,-1.338078698,7.2636941,8.870076576,0.1719781648,0.158077383,0.3512765014,0.6073502805,0.4373103801,0.390987687,0.117632392,0.9228511779,0.9315016863,0.141307,0.128711,-0.00019,0.004736,3
117491,8.476400946,7.136053628,8.495796541,9.187652893,-15.9186,4.930041538,-11.01230056,1.340347318,-0.7112519464,-0.6918563515,3.736260663,2.864681193,0.5629849515,0.2919094557,0.2688979739,0.5950350023,0.4107454134,0.3716502252,0.1639620086,1.040445917,1.025059517,0.234651,0.163397,-0.002647,0.010516,3
143927,8.624393445,7.913301979,8.701577796,10.3205953,-16.0893,1.747454755,-10.76061273,0.7110914662,-1.69620185,-1.619017499,18.97464713,58.28159173,0.473379319,0.3230748473,0.3600683348,,,,-0.04000429401,0.8698802494,0.9867744699,0.107448,0.095925,0.002053,0.004114,3
143931,8.479049905,8.365838835,8.727152924,10.29893677,-15.8717,3.309447807,-11.01222231,0.1132110699,-1.819886862,-1.571783843,16.6446946,64.27675863,0.5362582038,0.4086101026,0.4163205947,,,,0.06981261183,0.9675004774,0.9640306558,0.255204,0.229019,0.000726,-0.161126,3
167427,8.770161376,7.227243782,8.782427831,10.50470211,-16.0565,2.950664543,,1.542917595,-1.734540736,-1.722274282,29.00238309,77.40991142,0.05292374752,0.1131387654,0.4816994215,0.9974047074,0.986284953,0.304817879,-0.1609934822,0.822649752,0.9266369339,0.192115,0.248783,-0.002285,0.039668,3
167436,8.346691857,7.957111856,8.495224932,10.3586726,-15.1953,2.402031918,-10.67280967,0.3895800011,-2.011980744,-1.863447668,14.09234815,108.0599375,0.06921183565,0.1363127143,0.5045967067,,,,-0.003370633372,0.8367231162,0.9783538559,0.146055,0.088725,-0.018436,-0.169113,3
198201,8.252935735,8.512604056,8.702924751,10.33568636,-15.7198,2.651779452,-10.2482791,-0.2596683206,-2.082750627,-1.632761612,3.902364226,84.77533076,0.1439689657,0.2121270624,0.529302841,0.8903167798,0.5741759298,0.2461506926,0.07006684784,0.8759460438,0.9481174872,0.171493,0.148452,0.005063,-0.162732,3
198216,8.358659365,8.915045894,9.02148296,9.894453741,-15.9419,3.276439478,-9.793292133,-0.5563865291,-1.535794376,-0.8729707812,5.35382447,5.785401901,0.3351774048,0.1361931789,0.1936138729,0.9496881391,0.8257445946,0.3369591714,0.04370851254,1.00043678,1.005970654,0.178416,0.188125,-0.007943,0.013805,3
208845,8.588176177,7.989763209,8.685818049,10.24336224,-16.4697,3.607337564,-10.68603671,0.5984129681,-1.655186061,-1.55754419,24.74847287,34.02478966,0.3757023529,0.2624334972,0.3505809491,,,,-0.1178365732,0.8523764427,0.9809140756,0.231935,0.148422,0.005118,0.004758,3
229958,8.69180458,7.620774671,8.727199173,10.32406137,-15.9024,2.813044673,-11.16599686,1.071029909,-1.632256789,-1.596862196,65.11740115,76.59391551,0.1824387937,0.2324398229,0.5059096916,0.9409392508,0.9382780968,0.6796300345,0.2360681521,0.8508585806,0.9857847821,0.044487,0.036058,-0.007079,-0.170102,3
242812,8.33884683,8.760353934,8.899877993,10.06058303,-16.6705,3.559154241,-9.418945406,-0.421507104,-1.721736199,-1.160705036,14.5137712,25.01895114,0.2300800466,0.2897793181,0.5538553222,0.9302203258,0.9289237912,0.687119036,0.2216207414,0.8639039104,0.9014677151,0.210699,0.194669,0.038516,-0.150203,3
264904,8.587203763,8.67960596,8.936887717,10.22663578,-16.8863,3.968195448,-10.0325414,-0.09240219714,-1.63943202,-1.289748065,11.27439338,15.05998337,0.5611188383,0.3427409474,0.3226618602,0.9437664213,0.7901733609,0.3147096991,0.1065351303,0.8799914085,1.029237869,0.254234,0.250223,0.0071,0.023131,3
275556,8.781163568,8.143032552,8.871095076,10.50309394,-16.3579,2.646054461,-10.46205959,0.6381310153,-1.721930374,-1.631998865,29.39664013,45.01697704,0.33159987,0.1844059279,0.2663781806,0.842869202,0.7757366176,0.5307578161,-0.1052178187,1.004523076,1.064425737,0.086095,0.081775,-0.005059,0.017961,3
275561,8.239320812,8.76746157,8.880196258,10.38515365,-16.2327,3.070760724,-9.30133127,-0.5281407578,-2.145832836,-1.50495739,2.131483591,53.1641897,0.9150749801,0.4328849909,0.1462920679,,,,-0.04975209138,0.9015514541,0.9214063227,0.17511,0.185314,-0.003243,0.016816,3
275569,8.303091694,7.879236023,8.441971702,10.034637,-15.6188,3.529042692,-10.44512932,0.423855671,-1.731545306,-1.592665298,5.175612411,49.89477414,0.5042356088,0.2505962458,0.256672285,0.9406271522,0.8708679443,0.4451423253,0.05365384358,0.8958720747,1.030078757,0.098869,0.105244,-0.002207,-0.175664,3
282792,8.30982366,9.015910801,9.093913928,10.48083447,-16.1748,2.684178461,-9.655990067,-0.7060871406,-2.171010809,-1.386920542,6.120386274,167.8493452,0.8553784169,0.4308065552,0.1962905126,,,,0.07661285149,0.9718204703,0.9452723869,0.159958,0.148813,0.003829,0.012396,3
282796,8.448938966,8.804276929,8.963009305,10.33908482,-16.3472,2.822499228,-9.870170289,-0.3553379634,-1.890145854,-1.376075514,21.44741715,68.64491383,0.1934190605,0.1588067258,0.3284655562,,,,0.265772359,0.8139480473,0.904241083,0.475831,0.368624,-0.010614,-0.040482,3
289394,8.822097465,9.088609204,9.276514025,10.61055008,-16.7211,3.015729341,-10.33588383,-0.2665117387,-1.788452611,-1.334036051,23.70603423,178.0396905,0.4260985952,0.3996021735,0.5059057024,,,,0.0898465314,0.9208932156,0.986093536,0.155245,0.113861,0.008195,-0.065084,3
289397,8.233414388,9.311211859,9.346080566,10.45816339,-16.1615,2.585636119,-9.828994645,-1.077797471,-2.224748997,-1.112082819,7.473290239,146.1753351,0.3622520133,0.3140537276,0.438905967,,,,-0.170733953,0.7705045114,0.8424817104,0.157195,0.087775,-0.003336,0.004485,3
307497,8.610006488,8.850580103,9.047772525,10.41820616,-16.5106,2.542387875,-10.22539863,-0.2405736153,-1.808199669,-1.370433632,71.43762976,141.1438855,0.188810136,0.2473671564,0.5291781532,0.9348730941,0.9071473953,0.568974202,0.2183294556,0.8761864917,0.9497695491,0.294692,0.311981,-0.00185,-0.123371,3
307502,8.894940378,8.349707899,9.003826354,10.14189362,-16.6766,3.457128249,-10.73811874,0.5452324789,-1.246953244,-1.138067269,36.49074045,43.37589984,0.1792100482,0.2428987439,0.5358771614,0.9594466355,0.9274013121,0.5097066247,0.1334230419,0.779482858,0.9526390198,0.172082,0.173441,0.001136,-0.121081,3
313702,8.508242696,8.482130238,8.796412688,10.3635356,-15.9787,2.50895146,-10.37788963,0.02611245796,-1.8552929,-1.567122907,26.96759325,55.15074961,0.5363846455,0.3202756199,0.3143155677,,,,0.0005149838471,0.7574979059,0.9058687868,0.128591,0.107237,-0.019539,-0.158199,3
319740,8.619591307,8.449815753,8.843977371,10.04976792,-16.4423,2.852690415,-10.16966727,0.1697755541,-1.430176616,-1.205790553,11.75659769,44.62940146,0.7757793723,0.5719003466,0.3748038859,,,,0.0311480556,0.9530660318,1.004340923,0.165915,0.13071,-0.00259,0.017236,3
329515,8.600236326,8.909230746,9.082683392,10.36343141,-16.6786,3.259605402,-10.10891666,-0.3089944199,-1.763195088,-1.280748021,19.50980911,72.33538643,0.1324271297,0.1900812706,0.4955583445,0.9458710281,0.8945831683,0.4788591973,0.1648067126,0.8017118962,1.011478787,0.108497,0.091207,0.004164,-0.143116,3
338451,8.592312422,8.945819556,9.105113255,10.40349537,-16.659,3.676587325,-9.874848299,-0.3535071345,-1.811182952,-1.298382118,2.490196054,62.55962044,0.3026342573,0.2825580913,0.4471436995,0.9689339089,0.9158681262,0.4084755688,0.05595604528,0.8614400932,1.046175542,0.246579,0.16739,-0.002231,0.001801,3
345878,8.361620537,8.156705713,8.572168366,10.43472922,-15.4338,3.158311046,-10.21423487,0.2049148235,-2.073108685,-1.862560856,9.817625171,45.5079114,0.3696754096,0.342580697,0.476149472,,,,0.03365224512,0.968473897,1.033213394,0.146126,0.093047,-0.032799,-0.142883,3
345879,8.395142651,9.056021902,9.141788155,10.28295409,-16.51,2.330642579,-9.47894567,-0.6608792511,-1.887811435,-1.141165932,29.27574476,97.5683184,0.399665011,0.2854132157,0.3649841221,,,,-0.1130164074,0.7524656671,1.113616687,0.226335,0.238651,-0.00571,0.015283,3
345880,8.576786203,8.06118036,8.69241876,10.32529083,-15.9529,3.475055224,-10.57156278,0.5156058434,-1.748504626,-1.632872069,7.074750298,96.61954146,0.4471406037,0.3942693041,0.4770513566,0.9178134519,0.9104570982,0.6587163149,0.1705635597,0.9214529751,0.9949666212,0.070485,0.054234,0.000712,-0.144708,3
355736,8.867209604,8.068090944,8.931222317,10.06739266,-16.8277,4.241404747,-10.87583598,0.7991186598,-1.20018306,-1.136170347,25.9693375,2.337707914,0.414042718,0.2279682523,0.2785310542,0.6904823699,0.5540276846,0.4455685611,0.2295943277,0.9837688557,0.9838059398,0.265608,0.352935,0.015232,0.048929,3
363001,8.623572306,8.747416222,8.990923818,10.41841053,-16.3842,2.600659213,-9.866369931,-0.1238439161,-1.794838223,-1.427486712,17.4653581,10.51444242,0.534811334,0.3245192709,0.3199772711,,,,0.1161648062,0.8675040009,0.9234482649,0.144011,0.114676,-0.01956,-0.119545,3
368849,8.32045315,9.074441364,9.14492342,10.22931781,-16.1285,2.299863594,-9.74080672,-0.7539882144,-1.908864655,-1.084394385,35.44334244,60.43188196,0.9221564218,0.4318805013,0.1391231683,0.9915024549,0.978788745,0.4422887672,-0.05615690383,0.8091106995,1.050175462,0.23621,0.200735,-0.001225,0.010349,3
368850,8.240279716,8.202071693,8.522625744,10.30004895,-15.2881,2.154202454,-10.48160546,0.03820802259,-2.059769234,-1.777423205,7.195157163,36.74872938,0.2595135864,0.2637836828,0.4619418759,0.8002074079,0.6969968664,0.4856855163,0.2269063234,0.9927645156,0.8693497474,0.100949,0.080521,-0.006165,0.011226,3
368857,8.438456941,7.674480142,8.507457197,10.03636913,-15.3341,3.123643682,-10.90173945,0.7639767996,-1.597912191,-1.528911935,19.47344818,28.84676606,0.1484036217,0.1858723775,0.4531524011,0.9408898912,0.7767001007,0.3090747399,0.09758870608,0.9473541325,0.9169441532,0.146038,0.081119,-0.001541,0.002493,3
375078,8.299701641,9.1299589,9.189833917,10.47685282,-16.255,2.754898309,-9.746621223,-0.830257259,-2.177151181,-1.287018906,10.43360464,183.809613,0.8318608776,0.3782046854,0.1836772461,,,,-0.3292271608,0.7017448065,1.06619671,0.107253,0.109206,-0.000132,0.011491,3
375085,8.465175762,8.867427308,9.012327838,10.10889593,-16.6209,2.969987518,-9.786779403,-0.4022515465,-1.643720165,-1.096568089,29.98329602,25.28872284,0.5414660446,0.2526501034,0.240293896,0.8841210135,0.7589096897,0.4219149719,0.2431081764,0.8802770103,0.9865488494,0.335033,0.221595,-0.004193,-0.007733,3
382218,8.507821385,8.843853655,9.008588076,10.23381642,-16.2385,2.783260896,-9.83900046,-0.3360322695,-1.725995034,-1.225228344,16.80205886,38.40798437,0.6032710017,0.2709544685,0.2282678473,0.9248086878,0.8649271019,0.4913855124,0.1861294312,0.9701958178,1.027034204,0.10143,0.086507,0.005896,-0.152758,3
386275,8.389417806,8.551200395,8.778829306,10.37871939,-16.1005,3.060990208,-9.974471184,-0.16178259,-1.989301588,-1.599890088,23.92046397,72.07122674,0.0572228967,0.1250423776,0.5115626949,0.9630047136,0.9076856087,0.4239418918,0.01883018651,0.8102688079,0.8651434181,0.283472,0.209212,-0.013964,-0.128638,3
388552,8.19582892,7.602522417,8.294503802,10.22209544,-14.8905,3.098919549,-10.95173248,0.593306503,-2.026266518,-1.927591636,38.73753976,77.98675467,0.2705698208,0.2378971232,0.4021539139,0.7588453437,0.6721289722,0.5117258998,0.2539142888,0.7960064046,0.806797322,0.178754,0.17685,-0.004505,-0.130636,3
398787,8.362665577,9.42804271,9.463882389,10.44763344,-16.9243,3.112085776,-9.267395076,-1.065377133,-2.084967865,-0.9837510523,15.62189314,55.06692994,0.4254598067,0.3154870054,0.3863476589,,,,-0.03328812739,0.9963863087,1.092207804,0.200802,0.17612,-0.024751,-0.148675,3
398789,8.357821193,8.766913258,8.909884106,10.34484647,-16.388,3.257798464,-9.987075013,-0.4090920647,-1.98702528,-1.434962367,8.81114002,33.20272011,0.204559858,0.2631915021,0.5379643506,,,,-0.02817651262,0.989732,1.077503262,0.229197,0.240554,-0.007295,0.018255,3
402567,8.263387222,7.120910289,8.29359481,9.789529635,-14.8554,3.386303534,,1.142476933,-1.526142413,-1.495934826,16.46746737,22.0907886,0.5023473304,0.2920643671,0.3039490102,0.754283092,0.3316094758,0.2006197505,0.1896888635,0.9923645372,0.788336785,0.189028,0.158642,0.006316,0.012733,3
404824,8.236073269,8.221688327,8.529970349,10.14296376,-15.4348,3.880455454,-10.26431097,0.01438494141,-1.906890491,-1.61299341,9.00040976,31.2332527,0.2074915634,0.2705868682,0.5493124871,0.9007687285,0.8194752967,0.4745829072,0.07926883536,0.7881023365,0.9973194023,0.167509,0.132948,-0.015465,-0.156715,3
411453,8.412355531,9.150682319,9.223546824,10.17269123,-16.1455,4.61564033,-9.897759969,-0.7383267876,-1.760335697,-0.9491444043,46.64136251,6.426403051,0.1692598741,0.252076416,0.5770902953,,,,0.05711280143,1.058972938,1.095375914,0.157486,0.073378,0.002444,-0.186263,3
411454,8.429509123,8.786823992,8.9449521,10.2338463,-15.8636,3.31684098,-10.16624479,-0.357314869,-1.804337182,-1.288894205,42.4800511,91.18949287,0.2563987671,0.2732077513,0.4836713028,0.7295802843,0.595740518,0.4515735813,0.196586809,0.7607667483,0.9800234762,0.346926,0.290499,0.000529,-0.006676,3
411458,8.343626761,8.040831509,8.519130398,10.0959639,-15.2969,2.460228166,-10.34011884,0.302795252,-1.752337139,-1.576833501,0.870350424,29.47791347,0.6043644232,0.3683466794,0.3205660452,0.9266134505,0.8613601334,0.4771824159,0.02286891172,0.9677753736,0.9857411115,0.054888,0.051454,-0.003303,-0.149846,3
413381,8.434051492,7.424501128,8.474584589,9.851583183,-15.528,4.571383624,-11.90213977,1.009550364,-1.417531691,-1.376998594,19.7095183,7.081473265,0.7986513686,0.3625137512,0.1953054437,0.9003905144,0.675503172,0.3047084028,-0.07132090628,1.06106531,1.084395902,0.184153,0.131845,-0.006431,0.012459,3
414924,8.629707808,8.561531642,8.897986148,10.05304842,-16.2785,2.683480729,-10.27607812,0.06817616617,-1.423340609,-1.155062269,22.41724819,19.61470118,0.1634278281,0.1906690284,0.4394507875,,,,0.004537039829,0.8870433143,0.9009953773,0.234475,0.269258,-0.005804,0.029699,3
414925,8.529715374,9.090816958,9.196233512,9.919084038,-16.6379,3.046058759,-10.04374707,-0.5611015838,-1.389368664,-0.7228505262,28.53025914,27.55067138,0.793231966,0.5274330808,0.3169539778,,,,-0.1031940295,0.8600177665,1.059977392,0.112423,0.055323,0.001971,0.00545,3
416720,8.330886277,8.582599182,8.775759346,10.22212429,-15.8219,3.090834493,-10.01245562,-0.251712905,-1.891238014,-1.446364945,3.06380635,23.13229424,0.5649426539,0.3262789982,0.3029023908,0.9086383352,0.8913330464,0.6234386625,0.05169694481,0.9297747699,0.9371480118,0.137453,0.066822,-0.005219,0.011373,3
419630,8.300165482,8.60299974,8.77849041,10.12642153,-15.6933,3.513401947,-10.0285283,-0.3028342576,-1.826256051,-1.347931122,34.37116222,89.63535809,0.1610400684,0.2412455159,0.5673922569,0.8827698018,0.8649634627,0.6281060373,0.2776122145,0.7604611751,1.017077049,0.280707,0.309356,-0.001007,0.015227,3
421560,8.515399629,8.984712662,9.111616654,10.30083285,-16.3107,1.856139634,-10.06137995,-0.4693130335,-1.785433224,-1.189216198,29.25262292,81.50470736,0.4892709829,0.3307342617,0.3580591349,0.9964939034,0.9791543814,0.2859424001,0.02520818527,0.7410765807,0.8334867692,0.202519,0.181472,-0.0021,0.022484,3
422762,8.617423319,8.067827176,8.725345389,10.04976352,-15.925,3.976487714,-10.49537136,0.5495961434,-1.432340203,-1.324418133,24.2485926,29.18770319,0.2912771789,0.2046899426,0.3261937259,0.9058195349,0.8492159258,0.518568527,0.138438849,0.8856441207,0.9996640098,0.1974,0.14424,0.022806,-0.141795,3
424292,8.2315,9.098451979,9.153771571,10.40444495,-16.219,3.006760568,-9.648768656,-0.8669519792,-2.172944947,-1.250673376,13.77657013,104.6325074,0.03842612698,0.1222539976,0.6161849388,,,,0.1035887058,0.8486841916,0.9895846536,0.169662,0.127648,0.002682,0.011304,3
425722,8.36985864,9.090932056,9.166506641,10.40634055,-16.6353,2.967942573,-9.632549883,-0.7210734155,-2.036481911,-1.23983391,11.89862366,95.88636989,0.3416274656,0.263606976,0.3793634811,0.9497287177,0.7742197151,0.2814347457,-0.2079717514,1.086097789,0.8619227188,0.116821,0.088923,-0.02781,-0.146691,3
427214,8.730802915,8.968476315,9.166729417,10.49594582,-16.9389,2.473886426,-9.991505948,-0.2376734004,-1.765142909,-1.329216406,58.4769031,108.8842849,0.1074534744,0.1744163657,0.5105059975,0.9614820285,0.931882147,0.5141635905,0.1448015556,0.9527315377,0.9933365484,0.329987,0.271984,-0.009131,0.024629,3
428180,8.386210056,9.478349196,9.512128152,10.44420432,-16.8299,2.405165799,-9.421363276,-1.09213914,-2.05799426,-0.9320761642,12.08455496,64.90906235,0.6549850274,0.4824981617,0.3998028797,0.9869022484,0.9711301284,0.4689846828,0.007994319557,0.8713795079,0.9699940527,0.15897,0.152576,-0.006644,0.003488,3
428184,8.365519892,8.926842108,9.032211121,10.16381591,-16.2581,2.82189323,-9.923192231,-0.5613222155,-1.798296017,-1.131604788,7.624984449,33.56841675,0.6030903881,0.1639763162,0.134851061,0.7884584909,0.4507384877,0.261546477,-0.05977986721,0.9491151477,1.051698114,0.236753,0.214377,0.00212,0.003347,3
429479,8.726412281,8.562039272,8.95298634,10.18631209,-16.3297,4.020157075,-10.52746668,0.1643730097,-1.459899807,-1.233325748,59.61395465,19.30701094,0.3869289042,0.3015811395,0.3981533817,0.9625941543,0.920299478,0.4637268473,0.1019486656,0.8721515408,1.060139561,0.451379,0.239962,-3.60E-05,0.011683,3
443055,8.223462016,9.256193444,9.294710411,10.29343036,-16.3579,2.949425008,-9.622910558,-1.032731428,-2.069968345,-0.9987199503,22.15989208,46.07976585,0.6551026064,0.3952469007,0.3122081106,0.8931421678,0.6759325435,0.3172490001,0.01573749673,0.9489187348,0.933406658,0.201145,0.169294,0.003742,0.009787,3
446672,8.392826807,8.660997457,8.848320352,10.32717804,-16.0258,2.06468913,-9.930099469,-0.2681706508,-1.934351231,-1.478857686,14.55874742,60.36549669,0.6126156033,0.299097718,0.2492530536,,,,-0.2889888068,0.9113601363,0.9604963515,0.100899,0.061631,0.007486,-0.18307,3
